.thisTrialN,.stepSize,.intensity,.response,key_resp_2.rt,Face,participant,date,expName,psychopyVersion,frameRate,
139,4,0.0036226104166996453,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
140,4,0.0004792936495653377,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
141,4,0,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
142,4,0.0026804030339683815,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
143,4,0.007769576199075423,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
144,4,0.0046510960923785705,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
145,4,0.0016365786296682616,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
146,4,0,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
147,4,0.0037242458077113016,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
148,4,0.0007493514623853059,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
149,4,0,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
150,4,0,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
151,4,0,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
152,4,0,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
153,4,0.001949081716387413,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
154,4,0,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
155,4,0.003920923980058444,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
156,4,0.0010971935433311542,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
157,4,0.005812925875706032,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
158,4,0.0029391392431429297,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
159,4,0.00014820517662977872,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
160,4,0.004820071522068925,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
161,4,0.0021009097551176747,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
162,4,0,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
163,4,0.003970810365951316,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
164,4,0.008378014980760184,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
165,4,0.005654475593348474,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
166,4,0.010351578224212787,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
167,4,0.007634927942116454,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
168,4,0.0049584308090407925,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
169,4,0.0023749650972269554,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
170,4,0.006674321558874208,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
171,4,0.004035432450121834,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
172,4,0.0014814021667099442,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
173,4,0,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
174,4,0,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
175,4,0.0007169549475167791,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
176,4,0,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
177,4,0,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
178,4,0,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
179,4,0.004160249101057389,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
180,4,0.0017186671509233364,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
181,4,0.005788185105743859,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
182,4,0.0032955798984603546,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
183,4,0.0008782110168418233,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
184,4,0.004915915015771544,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
185,4,0.008791119165413697,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
186,4,0.006381245146684533,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
187,4,0.003965303218725846,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
188,4,0.0016270285284364916,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
189,4,0,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
190,4,0.003235867514190971,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
191,4,0.000919262979216684,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
192,4,0.004787944065268945,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
193,4,0.00850372626860868,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
194,4,0.006193034096804162,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
195,4,0.0038754200928794447,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
196,4,0.0016318790705340258,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
197,4,0,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
198,4,0.003174166919859167,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
199,4,0.0068221085622914845,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
200,4,0.004569784037851854,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
201,4,0.0023940468293116024,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
202,4,0.006013375148057998,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
203,4,0.003786368363169812,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
204,4,0.0016301020790278065,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
205,4,0,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
206,4,0.003111277819258962,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
207,4,0.006619153829708013,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
208,4,0.004452888423203349,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
209,4,0.00788631234812448,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
210,4,0.011702350763053704,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
211,4,0.009400601255322438,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
212,4,0.0072951765524771894,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
213,4,0.005190292172037925,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
214,4,0.0030732690054275924,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
215,4,0.006442331452572392,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
216,4,0.004361202199233749,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
217,4,0.00766045027999851,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
218,4,0.005609890290535824,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
219,4,0.003549987450467751,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
220,4,0.0015542937432950765,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
221,4,0,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
222,4,0.0029242165519201557,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
223,4,0.0009428130034516702,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
224,4,0,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
225,4,0,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
226,4,0.00034150268791943716,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
227,4,0.0036327428572210385,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
228,4,0.006792363001557833,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
229,4,0.0048342242841430405,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
230,4,0.002944512314191572,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
231,4,0.0060828998490427555,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
232,4,0.004143890225026758,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
233,4,0.00226877358050509,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
234,4,0.005388408699628755,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
235,4,0.003466749942240499,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
236,4,0.006521043125711112,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
237,4,0.004628956720418742,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
238,4,0.007625774772025085,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
239,4,0.00575894263280341,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
240,4,0.003884513901292741,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
241,4,0.002070497811422989,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
242,4,0.0050899294796625805,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
243,4,0.003231045119797049,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
244,4,0.006187548039621793,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
245,4,0.0043574301998008935,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
246,4,0.002588842327897245,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
247,4,0.0055286008979533174,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
248,4,0.0037140569260263323,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
249,4,0.0019571531450004453,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
250,4,0.00017382836163060134,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
251,4,0.0031564590444435048,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
252,4,0.006020758559705741,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
253,4,0.009039324036144325,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
254,4,0.0072915949413737136,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
255,4,0.010302442050617255,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
256,4,0.00853279015411712,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
257,4,0.006806499507261532,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
258,4,0.005078470060154883,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
259,4,0.00803811379038094,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
260,4,0.00633209203037105,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
261,4,0.004622019275312528,1,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
262,4,0.0029708551522210636,0,0,Schematic,ideal,2019_Mar_17_1921,Face-Threshold,3.0.4,None,
