.thisTrialN,.stepSize,.intensity,.response,key_resp_2.rt,Face,participant,date,expName,psychopyVersion,frameRate,
229,4,0.02309670291249473,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
230,4,0.021593122380721377,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
231,4,0.020058662323078222,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
232,4,0.01868042871505647,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
233,4,0.017308953332972152,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
234,4,0.01593212558519723,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
235,4,0.014544558641969282,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
236,4,0.016752158233504094,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
237,4,0.015383325411816681,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
238,4,0.014001802065754021,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
239,4,0.012659759228089248,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
240,4,0.01129521209981399,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
241,4,0.009914872880639428,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
242,4,0.008682467294605964,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
243,4,0.007451232149721543,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
244,4,0.0062168407725855385,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
245,4,0.00497493101191579,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
246,4,0.0037730227250003107,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
247,4,0.00255543667499826,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
248,4,0.004585064195931077,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
249,4,0.0033871305557265363,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
250,4,0.005379596903002742,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
251,4,0.004148004948588496,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
252,4,0.00295329300820088,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
253,4,0.0049425368860584185,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
254,4,0.0037660847172219653,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
255,4,0.005720669198250247,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
256,4,0.007781778831593103,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
257,4,0.00980528042905554,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
258,4,0.00862633658910908,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
259,4,0.010715207760085207,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
260,4,0.009458094084750512,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
261,4,0.008289146457393759,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
262,4,0.010317387295693356,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
263,4,0.009116356837850823,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
264,4,0.007956965694617318,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
265,4,0.00993215395376798,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
266,4,0.012115811438348362,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
267,4,0.0142145787395698,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
268,4,0.012978717081096866,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
269,4,0.01503679244458958,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
270,4,0.013767575210710203,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
271,4,0.012534763540528432,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
272,4,0.011281780987291934,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
273,4,0.013377232168410677,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
274,4,0.015394513299350265,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
275,4,0.01751702842123734,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
276,4,0.016295588789531995,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
277,4,0.015067112093544568,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
278,4,0.013827271607160435,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
279,4,0.012623427716358132,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
280,4,0.011400370911506474,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
281,4,0.010153949437565354,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
282,4,0.009034045106086186,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
283,4,0.011022502569778103,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
284,4,0.009805682207881347,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
285,4,0.008714364302382469,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
286,4,0.007625172359107035,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
287,4,0.006534694754589079,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
288,4,0.005439504225620312,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
289,4,0.00731802005266062,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
290,4,0.009162629324435484,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
291,4,0.01112262018117302,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
292,4,0.009916671759103005,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
293,4,0.008848169690709465,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
294,4,0.0077823123670481,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
295,4,0.006715829296901843,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
296,4,0.008538200849269595,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
297,4,0.00748010051250339,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
298,4,0.006420504533497545,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
299,4,0.008232565039188372,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
300,4,0.010024568966927244,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
301,4,0.012023345987612385,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
302,4,0.013939898703563477,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
303,4,0.012809950550142071,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
304,4,0.011663014752899131,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
305,4,0.010495433020619824,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
306,4,0.012450662242622451,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
307,4,0.011305207871597375,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
308,4,0.010138144537582758,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
309,4,0.012094098290140964,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
310,4,0.013971083175432358,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
311,4,0.01578737123347393,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
312,4,0.01770692326052027,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
313,4,0.019594484665080625,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
314,4,0.018493748698243162,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
315,4,0.020416774740442817,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
316,4,0.01926955898347371,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
317,4,0.018177624980384832,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
318,4,0.02004111715293941,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
319,4,0.01894945092889644,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
320,4,0.017865936204053412,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
321,4,0.016781966244707125,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
322,4,0.018633990115996937,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
323,4,0.017558524691003358,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
324,4,0.016481706476211666,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
325,4,0.01832301243968823,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
326,4,0.017255238487366098,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
327,4,0.016185237166060018,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
328,4,0.015109707024139496,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
329,4,0.014025306874043575,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
330,4,0.012974005163581284,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
331,4,0.011907814989115126,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
332,4,0.010823566603066617,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
333,4,0.009756542971231255,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
334,4,0.00879765744184123,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
335,4,0.010488108225781959,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
336,4,0.009468949328711437,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
337,4,0.011238295688344405,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
338,4,0.010154425119969834,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
339,4,0.011970042478948423,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
340,4,0.01090651786067448,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
341,4,0.0098466558225975,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
342,4,0.008905366278402299,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
343,4,0.007967269613151487,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
344,4,0.007029812670377444,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
345,4,0.0060904418349325695,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
346,4,0.007697378837080687,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
347,4,0.006765574260846133,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
348,4,0.005831181370809596,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
349,4,0.0074307482418440735,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
350,4,0.006504339685301147,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
351,4,0.008087107934837134,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
352,4,0.0071672681377676906,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
353,4,0.0062460066950565385,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
354,4,0.005320852004521218,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
355,4,0.004389308837742398,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
356,4,0.00586786371549132,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
357,4,0.004945746029585044,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
358,4,0.004054981113811404,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
359,4,0.005531423288307885,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
360,4,0.004612008889237115,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
361,4,0.006070248722222324,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
362,4,0.007620457349375193,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
363,4,0.006721227256996087,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
364,4,0.005819541227606903,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
365,4,0.004913027310820453,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
366,4,0.006349409103367301,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
367,4,0.007878783264365807,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
368,4,0.009391503601864443,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
369,4,0.011028503885632493,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
370,4,0.010011432483281485,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
371,4,0.009126491028574893,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
372,4,0.010716752080798878,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
373,4,0.009741635742391438,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
374,4,0.011404980928943195,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
375,4,0.010406468262651264,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
376,4,0.009476910714943401,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
377,4,0.008606394779987092,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
378,4,0.010097552333793003,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
379,4,0.00921557074780896,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
380,4,0.00835109771188855,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
381,4,0.007488539608212844,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
382,4,0.008957506946835378,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
383,4,0.008098831504286086,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
384,4,0.009558545526348397,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
385,4,0.011161237032496066,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
386,4,0.01277111456095291,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
387,4,0.01182284016715901,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
388,4,0.010858922507370736,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
389,4,0.012469930242050606,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
390,4,0.014024589120672837,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
391,4,0.015535294710097264,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
392,4,0.01459482830210701,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
393,4,0.013685355525253587,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
394,4,0.01276540503269949,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
395,4,0.011832604602731542,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
396,4,0.013387723170289717,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
397,4,0.012468843840601429,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
398,4,0.013998234281109745,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
399,4,0.015484676885748463,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
400,4,0.01455923996230915,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
401,4,0.013664281699219419,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
402,4,0.012759032621249125,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
403,4,0.014264531088925378,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
404,4,0.01337121929633188,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
405,4,0.012466956576199104,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
406,4,0.011549448457704267,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
407,4,0.010616332903258086,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
408,4,0.012176494295989188,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
409,4,0.011259088992834426,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
410,4,0.010325427678128746,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
411,4,0.009467019554913067,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
412,4,0.010970026018335632,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
413,4,0.010035601020119245,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
414,4,0.00922300088383203,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
415,4,0.008419549803427823,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
416,4,0.007618307773115396,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
417,4,0.008981888341359198,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
418,4,0.008183619172217688,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
419,4,0.007387014722971694,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
420,4,0.006590214415749432,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
421,4,0.00795029666285163,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
422,4,0.00929897780838751,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
423,4,0.008508022207861982,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
424,4,0.007719500160275866,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
425,4,0.009060943989740403,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
426,4,0.008275095793706486,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
427,4,0.009609787192158575,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
428,4,0.008825672758820874,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
429,4,0.00804472965000208,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
430,4,0.007265169016783188,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
431,4,0.006485206584645978,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
432,4,0.0057030547334420145,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
433,4,0.004916914566674063,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
434,4,0.006161744052839299,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
435,4,0.0074892571320012286,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
436,4,0.006717516022175185,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
437,4,0.0059441659806393765,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
438,4,0.005167447726202742,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
439,4,0.004385585680471621,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
440,4,0.003629603118043584,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
441,4,0.002865342995855988,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
442,4,0.004135221515918774,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
443,4,0.005373817045947665,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
444,4,0.004600759850412722,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
445,4,0.0058259591511336944,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
446,4,0.007130819003916919,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
447,4,0.006373378311929495,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
448,4,0.0076668415379514965,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
449,4,0.006913903499249349,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
450,4,0.00819761354584947,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
451,4,0.007448273019776283,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
452,4,0.00872381767152329,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
453,4,0.007977195947272295,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
454,4,0.00924611240540038,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
455,4,0.00850135457726034,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
456,4,0.007759059616167421,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
457,4,0.007017606074760263,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
458,4,0.008281277230552914,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
459,4,0.00953798782844456,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
460,4,0.010919010486454467,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
461,4,0.012327100236332156,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
462,4,0.011497155854644989,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
463,4,0.01288120655877037,1,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
464,4,0.012063418096569134,0,0,Real,ideal,2019_Mar_17_1935,Face-Threshold,3.0.4,59.88807661207037,
